id,female,age,education,political,treatment_str,risky,green,duration_survey,winner,loser,bonus_startup,bonus_ingame,bonus_lottery,bonus_final,repeater
1207,1,35,5,1,Nominal choice (w),NA,0,628,0,1,0.5,0.5,0,0.5,0
1208,0,25,5,-1,Nominal choice (w),NA,1,617,0,1,0.5,0.5,0,0.5,0
1209,0,34,3,2,Forced choice very strong,1,NA,585,0,1,0.5,0.5,0,0.5,0
1210,0,47,5,1,Nominal choice (w),NA,0,762,1,0,0.5,0.5,8,8.5,0
1211,1,54,4,-1,Forced choice (nw),1,NA,299,0,1,0.5,0.5,0,0.5,0
1212,0,40,5,-1,Nominal choice (nw),NA,1,96,1,0,0.5,0.5,8,8.5,0
1213,1,45,3,-2,Forced choice very strong,1,NA,828,1,0,0.5,0.5,8,8.5,0
1214,0,26,5,-1,Base (nw),NA,NA,129,1,0,0.5,0.5,8,8.5,0
1215,1,27,6,1,Nominal choice (w),NA,1,673,0,1,0.5,0.5,0,0.5,0
1216,1,55,3,1,Forced choice strong,1,NA,658,1,0,0.5,0.5,8,8.5,0
1217,0,36,3,2,Forced choice strong,1,NA,612,0,1,0.5,0.5,0,0.5,0
1218,1,54,5,1,Forced choice very strong,0,NA,641,0,0,0.5,0.25,NA,0.25,0
1219,1,38,2,-1,Base (w),NA,NA,626,0,1,0.5,0.5,0,0.5,0
1220,1,46,5,0,Forced choice very strong,1,NA,742,0,1,0.5,0.5,0,0.5,0
1221,0,38,3,0,Forced choice (w),1,NA,707,1,0,0.5,0.5,8,8.5,0
1222,1,33,5,2,Forced choice very strong,1,NA,768,0,1,0.5,0.5,0,0.5,0
1223,1,53,4,-1,Base (w),NA,NA,834,1,0,0.5,0.5,8,8.5,0
1224,1,40,5,2,Base (nw),NA,NA,452,1,0,0.5,0.5,8,8.5,0
1225,1,26,5,-1,Nominal choice (nw),NA,1,258,0,1,0.5,0.5,0,0.5,0
1226,1,27,3,-1,Nominal choice (w),NA,0,993,1,0,0.5,0.5,8,8.5,0
1227,1,48,5,2,Forced choice strong,1,NA,670,0,1,0.5,0.5,0,0.5,0
1228,1,28,4,-1,Nominal choice (w),NA,0,946,0,1,0.5,0.5,0,0.5,0
1229,1,27,3,-1,Base (nw),NA,NA,98,1,0,0.5,0.5,8,8.5,0
1230,0,28,5,-1,Base (nw),NA,NA,71,0,1,0.5,0.5,0,0.5,0
1231,1,24,5,-2,Forced choice strong,1,NA,661,0,1,0.5,0.5,0,0.5,0
1232,0,35,5,-1,Base (w),NA,NA,927,1,0,0.5,0.5,8,8.5,0
1233,0,60,6,-1,Nominal choice (w),NA,1,696,1,0,0.5,0.5,8,8.5,0
1234,0,28,4,0,Nominal choice (nw),NA,1,82,0,1,0.5,0.5,0,0.5,0
1235,1,37,4,-1,Nominal choice (nw),NA,0,92,0,1,0.5,0.5,0,0.5,0
1236,1,33,5,-1,Forced choice very strong,1,NA,678,0,1,0.5,0.5,0,0.5,0
1237,0,44,2,1,Nominal choice (nw),NA,0,168,1,0,0.5,0.5,8,8.5,0
1238,1,37,5,-1,Forced choice strong,1,NA,612,0,1,0.5,0.5,0,0.5,0
1239,0,58,3,1,Nominal choice (w),NA,1,656,0,1,0.5,0.5,0,0.5,0
1240,0,29,4,1,Base (w),NA,NA,997,1,0,0.5,0.5,8,8.5,0
1241,0,35,5,0,Base (nw),NA,NA,150,0,1,0.5,0.5,0,0.5,0
1242,1,51,3,1,Forced choice very strong,1,NA,683,1,0,0.5,0.5,8,8.5,0
1243,0,28,4,1,Forced choice very strong,1,NA,812,0,1,0.5,0.5,0,0.5,0
1244,0,43,2,1,Nominal choice (nw),NA,1,288,0,1,0.5,0.5,0,0.5,0
1245,1,32,6,0,Base (w),NA,NA,562,1,0,0.5,0.5,8,8.5,0
1246,0,31,3,-1,Forced choice (nw),1,NA,202,0,1,0.5,0.5,0,0.5,0
1247,0,31,7,-2,Nominal choice (nw),NA,0,158,0,1,0.5,0.5,0,0.5,0
1248,0,32,8,2,Nominal choice (nw),NA,1,406,0,1,0.5,0.5,0,0.5,0
1249,0,32,6,-1,Forced choice (nw),1,NA,68,0,1,0.5,0.5,0,0.5,0
1250,0,19,2,-2,Nominal choice (w),NA,1,596,1,0,0.5,0.5,8,8.5,0
1251,0,37,5,0,Nominal choice (nw),NA,1,767,0,1,0.5,0.5,0,0.5,0
1252,0,32,6,0,Nominal choice (w),NA,1,576,1,0,0.5,0.5,8,8.5,0
1253,1,41,3,1,Base (w),NA,NA,798,0,1,0.5,0.5,0,0.5,0
1254,1,41,2,0,Base (w),NA,NA,635,1,0,0.5,0.5,8,8.5,0
1255,0,24,2,-2,Forced choice (w),1,NA,692,0,1,0.5,0.5,0,0.5,0
1256,1,38,4,1,Forced choice very strong,1,NA,610,1,0,0.5,0.5,8,8.5,0
1257,1,31,4,0,Forced choice strong,1,NA,767,1,0,0.5,0.5,8,8.5,0
1258,0,32,6,-1,Forced choice very strong,1,NA,1583,1,0,0.5,0.5,8,8.5,0
1259,0,25,3,2,Forced choice (nw),1,NA,129,0,1,0.5,0.5,0,0.5,0
1260,0,34,4,-2,Nominal choice (nw),NA,1,87,1,0,0.5,0.5,8,8.5,0
1261,1,25,5,-1,Nominal choice (nw),NA,1,90,1,0,0.5,0.5,8,8.5,0
1262,1,34,6,1,Base (w),NA,NA,613,0,1,0.5,0.5,0,0.5,0
1263,0,39,5,-2,Base (w),NA,NA,610,0,1,0.5,0.5,0,0.5,0
1264,0,25,2,-2,Forced choice very strong,1,NA,747,1,0,0.5,0.5,8,8.5,0
1265,0,35,5,-1,Nominal choice (w),NA,0,772,0,1,0.5,0.5,0,0.5,0
1266,0,25,5,-1,Nominal choice (w),NA,1,570,0,1,0.5,0.5,0,0.5,0
1267,0,27,5,-1,Nominal choice (nw),NA,1,91,1,0,0.5,0.5,8,8.5,0
1268,0,24,3,0,Forced choice very strong,1,NA,642,1,0,0.5,0.5,8,8.5,0
1269,0,34,5,0,Nominal choice (w),NA,1,1350,0,1,0.5,0.5,0,0.5,0
1270,1,30,2,-2,Base (nw),NA,NA,280,1,0,0.5,0.5,8,8.5,0
1271,0,55,5,-2,Forced choice (nw),1,NA,68,1,0,0.5,0.5,8,8.5,0
1272,0,21,3,-2,Forced choice very strong,1,NA,513,0,1,0.5,0.5,0,0.5,0
1273,0,41,5,1,Forced choice strong,1,NA,613,1,0,0.5,0.5,8,8.5,0
1274,1,65,4,-2,Forced choice strong,1,NA,640,1,0,0.5,0.5,8,8.5,0
1275,1,21,4,0,Nominal choice (nw),NA,1,161,1,0,0.5,0.5,8,8.5,0
1276,0,42,4,-1,Forced choice (w),1,NA,593,0,1,0.5,0.5,0,0.5,0
1277,1,27,4,-1,Base (nw),NA,NA,256,0,1,0.5,0.5,0,0.5,0
1278,1,35,5,-1,Base (nw),NA,NA,149,0,1,0.5,0.5,0,0.5,0
1279,1,43,4,-1,Base (nw),NA,NA,128,0,1,0.5,0.5,0,0.5,0
1280,0,28,5,1,Forced choice very strong,1,NA,737,1,0,0.5,0.5,8,8.5,0
1281,1,37,2,1,Forced choice (nw),1,NA,349,1,0,0.5,0.5,8,8.5,0
1282,0,27,3,0,Base (w),NA,NA,1714,1,0,0.5,0.5,8,8.5,0
1283,1,47,5,-1,Nominal choice (w),NA,1,1413,0,1,0.5,0.5,0,0.5,0
1284,0,27,2,-2,Forced choice (w),1,NA,556,1,0,0.5,0.5,8,8.5,0
1285,0,33,5,-1,Forced choice very strong,1,NA,658,0,1,0.5,0.5,0,0.5,0
1286,1,38,6,1,Forced choice (w),1,NA,587,1,0,0.5,0.5,8,8.5,0
1287,1,39,5,-2,Forced choice very strong,1,NA,594,1,0,0.5,0.5,8,8.5,0
1288,0,44,5,-2,Base (w),NA,NA,748,0,1,0.5,0.5,0,0.5,0
1289,1,58,6,-2,Forced choice (nw),1,NA,123,1,0,0.5,0.5,8,8.5,0
1290,0,23,2,-1,Nominal choice (nw),NA,0,179,1,0,0.5,0.5,8,8.5,0
1291,0,37,5,0,Forced choice very strong,1,NA,558,1,0,0.5,0.5,8,8.5,0
1292,1,31,6,-1,Nominal choice (w),NA,1,561,1,0,0.5,0.5,8,8.5,0
1293,0,29,2,2,Base (w),NA,NA,601,0,1,0.5,0.5,0,0.5,0
1294,0,37,5,1,Forced choice (w),1,NA,618,1,0,0.5,0.5,8,8.5,0
1295,1,61,5,-1,Base (nw),NA,NA,126,1,0,0.5,0.5,8,8.5,0
1296,1,27,5,-1,Base (nw),NA,NA,680,1,0,0.5,0.5,8,8.5,0
1297,1,34,4,-1,Forced choice (w),1,NA,562,0,1,0.5,0.5,0,0.5,0
1298,0,26,5,-1,Forced choice strong,1,NA,617,1,0,0.5,0.5,8,8.5,0
1299,0,29,6,0,Forced choice strong,1,NA,912,1,0,0.5,0.5,8,8.5,0
1300,1,25,4,0,Forced choice very strong,0,NA,695,0,0,0.5,0.25,NA,0.25,0
1301,1,24,4,-1,Base (nw),NA,NA,89,0,1,0.5,0.5,0,0.5,0
1302,1,34,8,-2,Forced choice (w),1,NA,729,1,0,0.5,0.5,8,8.5,0
1303,1,26,3,-2,Forced choice very strong,1,NA,613,1,0,0.5,0.5,8,8.5,0
1304,1,49,3,-1,Nominal choice (w),NA,1,629,0,1,0.5,0.5,0,0.5,0
1305,0,26,5,-1,Forced choice very strong,1,NA,564,1,0,0.5,0.5,8,8.5,0
1306,1,31,6,1,Nominal choice (w),NA,0,566,0,1,0.5,0.5,0,0.5,0
1307,0,24,5,-1,Forced choice strong,1,NA,775,1,0,0.5,0.5,8,8.5,0
1308,1,43,5,1,Forced choice (nw),1,NA,72,0,1,0.5,0.5,0,0.5,0
1309,0,49,3,1,Forced choice strong,1,NA,693,0,1,0.5,0.5,0,0.5,0
1310,0,26,5,0,Nominal choice (w),NA,1,1020,0,1,0.5,0.5,0,0.5,0
1311,0,25,5,0,Base (nw),NA,NA,97,0,1,0.5,0.5,0,0.5,0
1312,0,25,3,2,Forced choice strong,1,NA,863,1,0,0.5,0.5,8,8.5,0
1313,1,38,4,1,Forced choice strong,1,NA,611,1,0,0.5,0.5,8,8.5,0
1314,0,28,3,-1,Forced choice (nw),1,NA,73,1,0,0.5,0.5,8,8.5,0
1315,1,33,4,0,Forced choice (w),1,NA,796,0,1,0.5,0.5,0,0.5,0
1316,1,35,4,0,Forced choice very strong,1,NA,733,0,1,0.5,0.5,0,0.5,0
1317,0,30,5,0,Nominal choice (w),NA,0,567,0,1,0.5,0.5,0,0.5,0
1318,1,35,5,1,Forced choice (nw),0,NA,109,0,0,0.5,0.75,NA,0.75,0
1319,0,54,7,-1,Base (w),NA,NA,659,1,0,0.5,0.5,8,8.5,0
1320,0,32,2,0,Forced choice strong,1,NA,673,0,1,0.5,0.5,0,0.5,0
1321,1,26,3,2,Forced choice (w),1,NA,782,0,1,0.5,0.5,0,0.5,0
1322,1,28,6,-2,Base (w),NA,NA,562,1,0,0.5,0.5,8,8.5,0
1323,0,30,5,-1,Forced choice very strong,1,NA,626,0,1,0.5,0.5,0,0.5,0
1324,0,27,6,-1,Nominal choice (w),NA,1,532,1,0,0.5,0.5,8,8.5,0
1325,1,48,5,0,Base (w),NA,NA,666,1,0,0.5,0.5,8,8.5,0
1326,0,31,4,-1,Forced choice (w),1,NA,647,0,1,0.5,0.5,0,0.5,0
1327,0,25,3,0,Base (nw),NA,NA,75,0,1,0.5,0.5,0,0.5,0
1328,0,23,5,-1,Nominal choice (nw),NA,1,129,1,0,0.5,0.5,8,8.5,0
1329,1,24,3,0,Forced choice very strong,1,NA,587,0,1,0.5,0.5,0,0.5,0
1330,1,38,6,-2,Forced choice very strong,1,NA,773,1,0,0.5,0.5,8,8.5,0
1331,0,29,6,-2,Forced choice very strong,1,NA,713,1,0,0.5,0.5,8,8.5,0
1332,0,29,6,0,Forced choice strong,1,NA,542,0,1,0.5,0.5,0,0.5,0
1333,0,23,3,-2,Base (w),NA,NA,579,0,1,0.5,0.5,0,0.5,0
1334,0,30,4,0,Forced choice very strong,0,NA,575,0,0,0.5,0.25,NA,0.25,0
1335,1,37,5,-1,Base (nw),NA,NA,142,0,1,0.5,0.5,0,0.5,0
1336,0,30,3,-1,Forced choice very strong,1,NA,1196,0,1,0.5,0.5,0,0.5,0
1337,0,58,3,0,Nominal choice (w),NA,0,843,1,0,0.5,0.5,8,8.5,0
1338,0,27,4,1,Nominal choice (nw),NA,0,107,1,0,0.5,0.5,8,8.5,0
1339,1,37,5,1,Nominal choice (w),NA,1,702,0,1,0.5,0.5,0,0.5,0
1340,0,19,3,-2,Forced choice strong,1,NA,569,1,0,0.5,0.5,8,8.5,0
1341,1,26,6,-2,Forced choice (nw),1,NA,205,0,1,0.5,0.5,0,0.5,0
1342,1,42,3,-1,Base (nw),NA,NA,263,0,1,0.5,0.5,0,0.5,0
1343,0,35,2,1,Base (w),NA,NA,605,0,1,0.5,0.5,0,0.5,0
1344,0,31,5,0,Base (nw),NA,NA,1385,1,0,0.5,0.5,8,8.5,0
1345,0,48,5,-2,Nominal choice (w),NA,0,672,1,0,0.5,0.5,8,8.5,0
1346,0,29,7,-1,Nominal choice (w),NA,1,752,1,0,0.5,0.5,8,8.5,0
1347,0,37,3,-2,Forced choice very strong,0,NA,716,0,0,0.5,0.25,NA,0.25,0
1348,1,46,3,1,Nominal choice (w),NA,1,598,0,1,0.5,0.5,0,0.5,0
1349,1,42,6,-1,Forced choice (w),1,NA,792,1,0,0.5,0.5,8,8.5,0
1350,0,38,4,0,Base (nw),NA,NA,103,1,0,0.5,0.5,8,8.5,0
1351,0,30,5,1,Forced choice (nw),1,NA,255,1,0,0.5,0.5,8,8.5,0
1352,0,41,5,0,Forced choice very strong,1,NA,522,0,1,0.5,0.5,0,0.5,0
1353,0,30,5,-1,Forced choice (nw),1,NA,246,1,0,0.5,0.5,8,8.5,0
1354,0,33,3,0,Forced choice very strong,0,NA,1972,0,0,0.5,0.25,NA,0.25,0
1355,1,28,5,1,Forced choice (nw),1,NA,112,1,0,0.5,0.5,8,8.5,0
1356,1,57,5,-1,Forced choice very strong,1,NA,682,0,1,0.5,0.5,0,0.5,0
1357,1,42,4,1,Forced choice very strong,1,NA,563,1,0,0.5,0.5,8,8.5,0
1358,0,42,5,0,Nominal choice (nw),NA,1,1899,1,0,0.5,0.5,8,8.5,0
1359,1,39,2,-2,Nominal choice (w),NA,1,638,0,1,0.5,0.5,0,0.5,0
1360,0,24,3,1,Forced choice (w),1,NA,537,0,1,0.5,0.5,0,0.5,0
1361,1,44,6,1,Forced choice strong,1,NA,758,1,0,0.5,0.5,8,8.5,0
1362,0,65,6,-1,Base (nw),NA,NA,256,0,1,0.5,0.5,0,0.5,1
1363,0,50,4,0,Forced choice (w),1,NA,612,1,0,0.5,0.5,8,8.5,0
1364,0,34,2,0,Forced choice (w),1,NA,687,1,0,0.5,0.5,8,8.5,0
1365,0,19,2,0,Base (w),NA,NA,567,0,1,0.5,0.5,0,0.5,0
1366,1,28,5,2,Forced choice (w),1,NA,720,0,1,0.5,0.5,0,0.5,0
1367,1,26,5,0,Nominal choice (w),NA,1,651,0,1,0.5,0.5,0,0.5,0
1368,0,29,5,0,Base (w),NA,NA,950,1,0,0.5,0.5,8,8.5,0
1369,0,18,3,0,Forced choice very strong,1,NA,1165,0,1,0.5,0.5,0,0.5,0
1370,1,61,2,1,Nominal choice (nw),NA,0,149,1,0,0.5,0.5,8,8.5,0
1371,1,22,3,1,Forced choice (nw),1,NA,132,0,1,0.5,0.5,0,0.5,0
1372,0,43,5,-1,Base (nw),NA,NA,92,0,1,0.5,0.5,0,0.5,0
1373,0,29,5,-1,Base (w),NA,NA,555,0,1,0.5,0.5,0,0.5,0
1374,1,31,4,-2,Forced choice (nw),1,NA,80,0,1,0.5,0.5,0,0.5,0
1375,0,25,5,1,Forced choice (w),1,NA,641,0,1,0.5,0.5,0,0.5,0
1376,0,28,3,0,Nominal choice (w),NA,1,707,0,1,0.5,0.5,0,0.5,0
1377,0,33,6,-2,Nominal choice (w),NA,0,567,1,0,0.5,0.5,8,8.5,0
1378,1,42,5,-2,Forced choice (w),1,NA,647,0,1,0.5,0.5,0,0.5,0
1379,0,33,5,-1,Forced choice strong,1,NA,2524,0,1,0.5,0.5,0,0.5,0
1380,0,45,5,-2,Base (nw),NA,NA,123,1,0,0.5,0.5,8,8.5,0
1381,1,65,7,1,Nominal choice (nw),NA,0,1372,1,0,0.5,0.5,8,8.5,0
1382,0,33,5,0,Base (nw),NA,NA,276,1,0,0.5,0.5,8,8.5,0
1383,0,28,2,-1,Forced choice strong,1,NA,603,0,1,0.5,0.5,0,0.5,0
1384,1,68,2,1,Forced choice very strong,0,NA,1369,0,0,0.5,0.25,NA,0.25,0
1385,1,38,6,-1,Base (w),NA,NA,604,0,1,0.5,0.5,0,0.5,0
1386,1,26,5,-1,Forced choice (w),1,NA,792,1,0,0.5,0.5,8,8.5,0
1387,0,33,5,-1,Forced choice (nw),1,NA,50,1,0,0.5,0.5,8,8.5,1
1388,1,46,3,-1,Forced choice (w),1,NA,1893,1,0,0.5,0.5,8,8.5,0
1389,1,28,3,-2,Forced choice (nw),1,NA,266,1,0,0.5,0.5,8,8.5,0
1390,1,34,6,-2,Forced choice very strong,1,NA,739,0,1,0.5,0.5,0,0.5,0
1391,1,20,3,-2,Base (nw),NA,NA,1271,1,0,0.5,0.5,8,8.5,0
1392,1,36,5,2,Base (nw),NA,NA,76,0,1,0.5,0.5,0,0.5,0
1393,0,48,5,-1,Forced choice (nw),1,NA,57,1,0,0.5,0.5,8,8.5,0
1394,0,30,2,-1,Base (nw),NA,NA,108,1,0,0.5,0.5,8,8.5,0
1395,0,45,5,-1,Forced choice strong,1,NA,557,1,0,0.5,0.5,8,8.5,0
1396,0,32,2,-2,Nominal choice (w),NA,1,675,0,1,0.5,0.5,0,0.5,0
1397,0,37,7,-1,Forced choice (nw),1,NA,277,0,1,0.5,0.5,0,0.5,0
1398,0,26,5,0,Nominal choice (nw),NA,1,103,1,0,0.5,0.5,8,8.5,0
1399,0,27,5,-1,Forced choice (nw),1,NA,147,1,0,0.5,0.5,8,8.5,0
1400,1,37,5,-2,Base (nw),NA,NA,143,0,1,0.5,0.5,0,0.5,1
1401,0,29,3,0,Forced choice (w),0,NA,573,0,0,0.5,0.75,NA,0.75,0
1402,0,31,3,-1,Nominal choice (nw),NA,1,91,1,0,0.5,0.5,8,8.5,0
1403,1,40,6,-1,Base (nw),NA,NA,89,0,1,0.5,0.5,0,0.5,0
1404,0,53,3,1,Nominal choice (w),NA,1,707,0,1,0.5,0.5,0,0.5,0
1405,0,26,2,1,Forced choice strong,1,NA,704,1,0,0.5,0.5,8,8.5,0
1406,0,63,7,-1,Base (nw),NA,NA,177,0,1,0.5,0.5,0,0.5,0
1407,0,19,3,-1,Forced choice (nw),1,NA,92,0,1,0.5,0.5,0,0.5,0
1408,1,28,5,0,Forced choice strong,1,NA,670,1,0,0.5,0.5,8,8.5,0
1409,1,30,5,-1,Forced choice (nw),1,NA,121,0,1,0.5,0.5,0,0.5,0
1410,1,28,5,0,Nominal choice (w),NA,0,662,0,1,0.5,0.5,0,0.5,0
1411,1,23,3,-2,Base (w),NA,NA,555,1,0,0.5,0.5,8,8.5,0
1412,1,35,5,-1,Base (w),NA,NA,662,0,1,0.5,0.5,0,0.5,0
1413,1,32,4,0,Nominal choice (w),NA,0,584,1,0,0.5,0.5,8,8.5,0
1414,1,63,6,1,Base (nw),NA,NA,102,1,0,0.5,0.5,8,8.5,0
1415,1,26,3,-1,Forced choice (w),1,NA,543,1,0,0.5,0.5,8,8.5,0
1416,1,37,3,1,Base (w),NA,NA,1077,1,0,0.5,0.5,8,8.5,0
1417,1,30,5,-2,Nominal choice (nw),NA,1,94,0,1,0.5,0.5,0,0.5,0
1418,1,23,4,-2,Forced choice (nw),1,NA,158,1,0,0.5,0.5,8,8.5,0
1419,1,60,3,1,Base (w),NA,NA,770,0,1,0.5,0.5,0,0.5,0
1420,1,36,3,-1,Forced choice (nw),1,NA,101,0,1,0.5,0.5,0,0.5,0
1421,0,36,5,-2,Forced choice (w),1,NA,706,1,0,0.5,0.5,8,8.5,0
1422,1,48,3,1,Base (nw),NA,NA,229,0,1,0.5,0.5,0,0.5,0
1423,1,65,3,-1,Base (nw),NA,NA,105,1,0,0.5,0.5,8,8.5,1
1424,1,34,5,1,Nominal choice (w),NA,0,818,1,0,0.5,0.5,8,8.5,0
1425,1,31,4,-1,Forced choice very strong,0,NA,564,0,0,0.5,0.25,NA,0.25,0
1426,0,25,2,2,Nominal choice (w),NA,0,674,0,1,0.5,0.5,0,0.5,0
1427,1,36,5,0,Forced choice (nw),1,NA,112,1,0,0.5,0.5,8,8.5,0
1428,0,50,2,2,Forced choice (nw),1,NA,71,1,0,0.5,0.5,8,8.5,0
1429,1,31,3,-1,Forced choice strong,1,NA,749,1,0,0.5,0.5,8,8.5,0
1430,1,25,5,-1,Forced choice (w),1,NA,647,1,0,0.5,0.5,8,8.5,0
1431,1,64,4,2,Nominal choice (nw),NA,1,193,0,1,0.5,0.5,0,0.5,0
1432,1,34,5,0,Forced choice very strong,1,NA,732,0,1,0.5,0.5,0,0.5,0
1433,1,25,4,1,Nominal choice (nw),NA,0,113,0,1,0.5,0.5,0,0.5,0
1434,1,24,3,-1,Base (nw),NA,NA,78,0,1,0.5,0.5,0,0.5,0
1435,0,30,5,1,Forced choice (w),1,NA,547,1,0,0.5,0.5,8,8.5,0
1436,0,35,6,-1,Forced choice (w),1,NA,1352,1,0,0.5,0.5,8,8.5,0
1437,1,58,2,0,Nominal choice (w),NA,0,655,0,1,0.5,0.5,0,0.5,0
1438,0,23,4,-2,Base (w),NA,NA,680,0,1,0.5,0.5,0,0.5,0
1439,1,55,5,0,Forced choice (w),1,NA,778,0,1,0.5,0.5,0,0.5,0
1440,0,50,5,2,Base (nw),NA,NA,209,0,1,0.5,0.5,0,0.5,0
1441,0,28,5,-2,Nominal choice (w),NA,0,553,1,0,0.5,0.5,8,8.5,0
1442,1,30,2,-1,Base (w),NA,NA,730,1,0,0.5,0.5,8,8.5,0
1443,0,31,6,0,Nominal choice (nw),NA,1,125,1,0,0.5,0.5,8,8.5,0
1444,1,41,5,-1,Nominal choice (w),NA,1,859,1,0,0.5,0.5,8,8.5,0
1445,1,32,4,0,Nominal choice (nw),NA,1,89,0,1,0.5,0.5,0,0.5,0
1446,0,53,4,0,Base (nw),NA,NA,58,0,1,0.5,0.5,0,0.5,0
1447,0,45,3,1,Base (w),NA,NA,557,0,1,0.5,0.5,0,0.5,0
1448,0,35,6,0,Base (w),NA,NA,559,1,0,0.5,0.5,8,8.5,0
1449,0,36,4,1,Nominal choice (nw),NA,1,108,0,1,0.5,0.5,0,0.5,0
1450,1,32,8,-1,Nominal choice (w),NA,1,680,0,1,0.5,0.5,0,0.5,0
1451,0,34,5,0,Base (nw),NA,NA,131,1,0,0.5,0.5,8,8.5,0
1452,0,61,3,1,Nominal choice (w),NA,1,607,1,0,0.5,0.5,8,8.5,0
1453,0,37,5,-2,Nominal choice (nw),NA,0,673,1,0,0.5,0.5,8,8.5,0
1454,0,30,5,-2,Nominal choice (w),NA,1,557,0,1,0.5,0.5,0,0.5,0
1455,1,55,2,-1,Forced choice (w),1,NA,550,0,1,0.5,0.5,0,0.5,0
1456,1,28,2,0,Base (w),NA,NA,664,1,0,0.5,0.5,8,8.5,0
1457,0,29,5,-2,Nominal choice (nw),NA,1,192,1,0,0.5,0.5,8,8.5,0
1458,1,50,3,1,Nominal choice (nw),NA,1,78,1,0,0.5,0.5,8,8.5,0
1459,0,32,4,-2,Forced choice (w),1,NA,604,0,1,0.5,0.5,0,0.5,0
1460,0,33,5,1,Forced choice strong,1,NA,609,1,0,0.5,0.5,8,8.5,0
1461,1,25,3,0,Forced choice (nw),1,NA,91,1,0,0.5,0.5,8,8.5,0
1462,0,73,5,1,Forced choice very strong,1,NA,659,0,1,0.5,0.5,0,0.5,0
1463,0,35,6,-2,Forced choice (nw),1,NA,137,0,1,0.5,0.5,0,0.5,0
1464,1,25,4,-1,Forced choice (w),1,NA,737,0,1,0.5,0.5,0,0.5,0
1465,0,41,3,2,Forced choice strong,1,NA,773,0,1,0.5,0.5,0,0.5,0
1466,0,34,3,-1,Nominal choice (w),NA,1,726,0,1,0.5,0.5,0,0.5,0
1467,1,27,5,-1,Nominal choice (nw),NA,0,163,0,1,0.5,0.5,0,0.5,0
1468,1,34,3,1,Forced choice (w),1,NA,612,1,0,0.5,0.5,8,8.5,0
1469,1,51,4,-1,Nominal choice (w),NA,0,677,1,0,0.5,0.5,8,8.5,0
1470,0,47,7,2,Forced choice very strong,1,NA,876,0,1,0.5,0.5,0,0.5,0
1471,0,29,4,-1,Nominal choice (w),NA,1,643,0,1,0.5,0.5,0,0.5,0
1472,1,27,3,0,Base (w),NA,NA,823,1,0,0.5,0.5,8,8.5,0
1473,1,58,6,-2,Forced choice (w),1,NA,678,0,1,0.5,0.5,0,0.5,0
1474,0,26,7,-2,Nominal choice (nw),NA,1,74,0,1,0.5,0.5,0,0.5,0
1475,1,41,5,2,Base (w),NA,NA,597,1,0,0.5,0.5,8,8.5,0
1476,1,33,5,-1,Forced choice very strong,1,NA,618,0,1,0.5,0.5,0,0.5,0
1477,0,31,4,1,Forced choice (nw),1,NA,173,0,1,0.5,0.5,0,0.5,0
1478,1,22,2,-2,Nominal choice (w),NA,0,540,1,0,0.5,0.5,8,8.5,0
1479,1,44,4,-1,Nominal choice (w),NA,1,639,0,1,0.5,0.5,0,0.5,0
1480,0,22,3,-2,Base (nw),NA,NA,164,0,1,0.5,0.5,0,0.5,0
1481,1,32,6,1,Forced choice strong,1,NA,717,0,1,0.5,0.5,0,0.5,1
1482,0,76,5,-1,Forced choice (nw),1,NA,163,1,0,0.5,0.5,8,8.5,0
1483,0,29,5,0,Forced choice (nw),1,NA,85,1,0,0.5,0.5,8,8.5,0
1484,0,39,7,-1,Nominal choice (w),NA,0,575,1,0,0.5,0.5,8,8.5,0
1485,0,59,7,-1,Base (w),NA,NA,882,0,1,0.5,0.5,0,0.5,0
1486,1,37,5,2,Forced choice (nw),0,NA,79,0,0,0.5,0.75,NA,0.75,1
1487,1,20,3,0,Nominal choice (nw),NA,1,83,0,1,0.5,0.5,0,0.5,0
1488,0,38,6,2,Forced choice (w),1,NA,559,0,1,0.5,0.5,0,0.5,0
1489,0,41,8,-1,Forced choice (w),1,NA,629,0,1,0.5,0.5,0,0.5,0
1490,1,39,5,-1,Forced choice (w),1,NA,679,0,1,0.5,0.5,0,0.5,1
1491,0,31,6,1,Base (w),NA,NA,751,0,1,0.5,0.5,0,0.5,0
1492,0,32,3,1,Forced choice very strong,1,NA,560,1,0,0.5,0.5,8,8.5,0
1493,0,26,5,0,Base (nw),NA,NA,159,1,0,0.5,0.5,8,8.5,0
1494,1,69,5,2,Base (w),NA,NA,601,0,1,0.5,0.5,0,0.5,0
1495,0,24,5,1,Nominal choice (w),NA,1,634,0,1,0.5,0.5,0,0.5,0
1496,1,36,6,-2,Forced choice (w),1,NA,587,1,0,0.5,0.5,8,8.5,0
1497,1,33,3,-2,Nominal choice (w),NA,0,593,0,1,0.5,0.5,0,0.5,0
1498,1,42,6,1,Forced choice (nw),1,NA,81,1,0,0.5,0.5,8,8.5,0
1499,0,27,5,-1,Forced choice (nw),1,NA,95,1,0,0.5,0.5,8,8.5,0
1500,1,34,5,1,Base (w),NA,NA,687,0,1,0.5,0.5,0,0.5,0
1501,0,27,6,1,Forced choice (nw),1,NA,111,0,1,0.5,0.5,0,0.5,0
1502,0,28,4,-2,Forced choice (nw),1,NA,185,1,0,0.5,0.5,8,8.5,0
1503,1,54,5,0,Forced choice strong,1,NA,2939,0,1,0.5,0.5,0,0.5,0
